id_sintetico,cenario_id,indice_risco_verdadeiro,theta_latente,aquiescencia,itens_em_branco
RISK-V2-000377,CEN-08,31.53831845,-0.49353056,0.06007248,1
RISK-V2-000378,CEN-02,69.22371032,0.63440668,-0.06462776,0
RISK-V2-000379,CEN-02,77.00892857,0.98670818,0.03517358,3
RISK-V2-000380,CEN-09,37.36669147,-0.64135244,-0.04987997,0
RISK-V2-000381,CEN-05,73.99491567,1.11120128,0.0866547,0
RISK-V2-000382,CEN-20,34.46614583,-0.39897393,0.16113011,0
RISK-V2-000383,CEN-09,38.43315972,-0.31779909,0.06756446,0
RISK-V2-000384,CEN-23,68.83990575,0.79150012,-0.03161609,2
RISK-V2-000385,CEN-11,7.52728175,-1.79469395,-0.02972292,2
RISK-V2-000386,CEN-10,76.74107143,1.17870321,0.01683047,1
RISK-V2-000387,CEN-03,27.10069444,-0.90177896,0.26636994,2
RISK-V2-000388,CEN-04,13.1207483,-1.47310082,-0.1563445,4
RISK-V2-000389,CEN-18,35.61755952,-0.59402819,-0.09957961,1
RISK-V2-000390,CEN-16,85.88541667,1.37018506,0.44553489,1
RISK-V2-000391,CEN-13,41.34548611,-0.492153,-0.04607006,0
RISK-V2-000392,CEN-07,100.0,2.42286959,0.09478142,0
RISK-V2-000393,CEN-23,85.30116213,1.21853831,-0.294203,1
RISK-V2-000394,CEN-03,22.6593502,-1.11171163,-0.07279715,0
RISK-V2-000395,CEN-12,68.54724702,0.60215848,-0.22447899,1
RISK-V2-000396,CEN-11,63.91679067,0.31205238,-0.03037743,1
RISK-V2-000397,CEN-19,17.73738662,-0.95430508,0.19254213,3
RISK-V2-000398,CEN-17,63.59312996,0.58043352,0.13762098,0
RISK-V2-000399,CEN-03,45.95424107,-0.2430689,0.00027911,0
RISK-V2-000400,CEN-09,76.5984623,0.77891231,0.05924233,0
RISK-V2-000401,CEN-23,78.7109375,0.83677599,-0.0564822,1
RISK-V2-000402,CEN-11,19.8797123,-0.96805629,-0.0736748,0
RISK-V2-000403,CEN-01,47.70036139,0.02632114,-0.12185441,2
RISK-V2-000404,CEN-11,33.09151786,-0.69139782,-0.12071588,1
RISK-V2-000405,CEN-22,26.71688988,-0.65744753,0.03387051,2
RISK-V2-000406,CEN-21,3.51190476,-2.34122663,-0.3014453,1
RISK-V2-000407,CEN-11,32.72383433,-0.72869077,-0.21433182,0
RISK-V2-000408,CEN-20,11.20039683,-1.48742949,0.26327489,0
RISK-V2-000409,CEN-11,16.92495748,-1.23259212,-0.07597069,2
RISK-V2-000410,CEN-20,26.18649022,-0.80584745,0.12609946,4
RISK-V2-000411,CEN-18,22.47953869,-1.19725602,-0.09628538,4
RISK-V2-000412,CEN-10,49.76748512,0.05678971,-0.11929712,2
RISK-V2-000413,CEN-21,19.82328869,-1.39649356,-0.23004689,0
RISK-V2-000414,CEN-07,93.67249504,1.71757424,-0.01067371,1
RISK-V2-000415,CEN-21,1.7609127,-3.06496807,-0.15333246,0
RISK-V2-000416,CEN-21,7.98549107,-1.97678517,0.07884506,1
RISK-V2-000417,CEN-07,76.66170635,1.16694337,0.12482009,0
RISK-V2-000418,CEN-15,12.32328869,-1.29302809,-0.13394494,4
RISK-V2-000419,CEN-17,71.41927083,1.01388588,0.36372454,0
RISK-V2-000420,CEN-01,30.34722222,-0.4558165,0.31201112,1
RISK-V2-000421,CEN-05,80.31808036,1.19417514,0.24649164,1
RISK-V2-000422,CEN-19,19.44754464,-0.88283278,0.26739196,1
RISK-V2-000423,CEN-10,40.67460317,-0.41432722,-0.17503514,0
RISK-V2-000424,CEN-12,40.5016121,-0.39681259,-0.10029342,0
RISK-V2-000425,CEN-20,13.56584821,-1.40677046,0.09120797,1
RISK-V2-000426,CEN-22,6.63628472,-1.83596489,0.13391614,0
RISK-V2-000427,CEN-04,12.66617063,-1.77668936,-0.13167686,1
RISK-V2-000428,CEN-18,63.36805556,0.45648375,0.23213378,0
RISK-V2-000429,CEN-12,48.34449405,-0.11192315,0.13383883,2
RISK-V2-000430,CEN-13,60.1349915,0.46204344,-0.01134143,4
RISK-V2-000431,CEN-20,75.2989477,0.69373094,-0.29077356,2
RISK-V2-000432,CEN-08,44.77120536,-0.43545798,-0.26312357,1
RISK-V2-000433,CEN-09,89.40352183,1.56367247,0.07985693,1
RISK-V2-000434,CEN-13,54.63435374,0.08313348,0.18827362,1
RISK-V2-000435,CEN-05,96.53149802,1.87618104,-0.54558537,0
RISK-V2-000436,CEN-18,48.32403274,0.0642297,-0.02894903,4
RISK-V2-000437,CEN-07,84.97945011,1.3492139,0.03463301,1
RISK-V2-000438,CEN-06,98.71031746,2.27616845,-0.10761478,1
RISK-V2-000439,CEN-09,76.9202629,0.85491331,-0.11194625,0
RISK-V2-000440,CEN-11,20.21435658,-1.35659121,-0.29009857,2
RISK-V2-000441,CEN-14,6.58854167,-1.56056614,0.05162453,1
RISK-V2-000442,CEN-21,3.49702381,-2.45046123,-0.00676208,1
RISK-V2-000443,CEN-09,36.59040179,-0.25964052,0.15074822,0
RISK-V2-000444,CEN-19,71.0249256,0.9171553,0.3578729,2
RISK-V2-000445,CEN-04,39.66145833,-0.69227435,-0.05923628,2
RISK-V2-000446,CEN-18,81.24441964,1.12748636,-0.0398489,0
RISK-V2-000447,CEN-22,22.37847222,-1.01513306,0.06724996,1
RISK-V2-000448,CEN-02,55.50843254,0.33856582,0.18784612,3
RISK-V2-000449,CEN-18,82.88070437,0.87104411,-0.25081682,3
RISK-V2-000450,CEN-02,73.9031498,0.67392345,-0.35461124,0
RISK-V2-000451,CEN-02,90.01426091,1.39541138,-0.58739347,0
RISK-V2-000452,CEN-01,33.80394345,-0.55037417,-0.23519869,1
RISK-V2-000453,CEN-07,100.0,2.42522396,-0.03466664,1
RISK-V2-000454,CEN-07,78.30791171,0.88228813,0.02140021,0
RISK-V2-000455,CEN-01,52.82552083,0.126881,0.0067796,1
RISK-V2-000456,CEN-09,64.83878968,0.64843892,0.21000938,2
RISK-V2-000457,CEN-04,24.60069444,-1.14507813,-0.06037119,0
RISK-V2-000458,CEN-07,74.40662202,0.72267741,-0.13390778,1
RISK-V2-000459,CEN-03,55.31063988,0.05510367,0.30809058,3
RISK-V2-000460,CEN-17,66.38578869,0.59083683,-0.12842401,0
RISK-V2-000461,CEN-05,80.09460034,0.82887402,-0.13849404,1
RISK-V2-000462,CEN-05,90.73536706,1.42559426,0.1059498,1
RISK-V2-000463,CEN-23,59.31671627,0.24008436,-0.21736669,1
RISK-V2-000464,CEN-13,28.3984375,-0.79954328,0.12449635,0
RISK-V2-000465,CEN-09,69.52008929,0.71938856,-0.07758983,2
RISK-V2-000466,CEN-05,99.63727679,2.76996266,-0.27212367,1
RISK-V2-000467,CEN-22,4.92931548,-1.79171413,-0.04451132,2
RISK-V2-000468,CEN-08,5.3999256,-1.77409569,0.04762987,0
RISK-V2-000469,CEN-20,87.81436012,1.32696968,0.07921172,1
RISK-V2-000470,CEN-18,52.2172619,0.08483476,-0.14664902,2
RISK-V2-000471,CEN-15,8.10639881,-1.71782511,0.19258652,2
RISK-V2-000472,CEN-18,61.34353741,0.41451463,-0.11388243,1
RISK-V2-000473,CEN-11,25.83953373,-0.95587222,-0.0115151,1
RISK-V2-000474,CEN-23,95.23251488,1.61793837,-0.13591855,0
RISK-V2-000475,CEN-03,54.40724206,0.02104899,0.08154012,1
RISK-V2-000476,CEN-21,2.06473214,-2.36641852,0.13744174,0
RISK-V2-000477,CEN-08,16.6796875,-1.32681129,-0.1580762,1
RISK-V2-000478,CEN-12,61.75595238,0.05670255,-0.4830935,2
RISK-V2-000479,CEN-06,65.41852679,0.55690318,0.00522936,0
RISK-V2-000480,CEN-15,18.72209821,-1.17923577,0.07406021,2
RISK-V2-000481,CEN-05,83.96329365,1.22350699,0.07074567,0
RISK-V2-000482,CEN-01,62.24516369,0.63934399,0.09827329,0
RISK-V2-000483,CEN-16,81.37577948,1.15499416,-0.12749321,2
RISK-V2-000484,CEN-06,35.6547619,-0.67905521,-0.01290706,1
RISK-V2-000485,CEN-11,6.14087302,-1.45134561,0.46093058,1
RISK-V2-000486,CEN-04,24.01165675,-0.61336028,0.29771031,1
RISK-V2-000487,CEN-23,96.55257937,2.42549167,0.25500542,0
RISK-V2-000488,CEN-01,49.28438563,0.29085297,0.16346163,2
RISK-V2-000489,CEN-01,48.40649802,-0.14537464,0.04158114,2
RISK-V2-000490,CEN-04,23.80394345,-1.28948004,-0.34243061,0
RISK-V2-000491,CEN-14,45.72358631,0.04669792,0.31581157,1
RISK-V2-000492,CEN-15,2.60416667,-2.14535565,-0.01569346,2
RISK-V2-000493,CEN-01,51.7906746,0.14563752,-0.05592298,2
RISK-V2-000494,CEN-10,75.86203231,1.01244356,0.17172803,1
RISK-V2-000495,CEN-02,92.07589286,1.90092468,-0.30095932,0
RISK-V2-000496,CEN-02,65.85255456,0.65068231,0.10076992,1
RISK-V2-000497,CEN-20,66.24503968,0.38341584,-0.13636537,2
RISK-V2-000498,CEN-08,33.3984375,-0.44373874,0.02007439,0
RISK-V2-000499,CEN-18,59.16976687,0.50294654,-0.04238685,0
RISK-V2-000500,CEN-06,53.60119048,0.27986403,0.00406211,1
RISK-V2-000501,CEN-22,13.49516369,-1.23370319,0.12803759,1
RISK-V2-000502,CEN-02,84.33407738,1.35000767,0.23057958,1
RISK-V2-000503,CEN-14,9.53062996,-1.8007261,-0.16041113,0
RISK-V2-000504,CEN-06,57.40389385,0.08299958,-0.21937161,0
RISK-V2-000505,CEN-13,70.49293155,0.6428329,0.03098151,1
RISK-V2-000506,CEN-05,76.13529266,1.1322555,0.20923651,0
RISK-V2-000507,CEN-24,48.75708617,0.106464,0.26176789,2
RISK-V2-000508,CEN-06,73.6266121,1.1089634,0.24887664,1
RISK-V2-000509,CEN-21,14.27455357,-1.53519559,-0.06019187,1
RISK-V2-000510,CEN-20,27.31159651,-0.72953825,0.06748874,2
RISK-V2-000511,CEN-16,89.95039683,1.94248109,0.10041032,1
RISK-V2-000512,CEN-09,72.0374504,0.51917104,-0.57350177,0
RISK-V2-000513,CEN-03,43.26450893,-0.12123813,0.39075671,1
RISK-V2-000514,CEN-24,38.49826389,-0.76053897,-0.26121394,1
RISK-V2-000515,CEN-19,35.705428,-0.57209061,0.13610574,1
RISK-V2-000516,CEN-22,19.42318594,-1.2308879,-0.11435581,2
RISK-V2-000517,CEN-11,39.88467262,-0.24221148,0.29096548,0
RISK-V2-000518,CEN-19,32.53162202,-0.76367645,0.04013549,1
RISK-V2-000519,CEN-04,12.95386905,-1.38267233,-0.15430509,0
RISK-V2-000520,CEN-14,52.71453373,0.11056877,-0.30561865,0
RISK-V2-000521,CEN-03,10.39434524,-1.75538964,-0.27265692,1
RISK-V2-000522,CEN-03,58.43962585,0.66537869,0.33865338,1
RISK-V2-000523,CEN-06,83.84486607,1.12129779,-0.19007176,1
RISK-V2-000524,CEN-22,47.94332837,0.07828392,0.02232662,1
RISK-V2-000525,CEN-23,96.58668155,2.10965279,-0.15161327,0
RISK-V2-000526,CEN-11,29.95464853,-0.48652494,0.30153211,2
RISK-V2-000527,CEN-24,45.11780754,-0.20753046,0.02728382,0
RISK-V2-000528,CEN-18,29.13194444,-0.62066536,0.2668797,1
RISK-V2-000529,CEN-19,0.0,-2.60779707,-0.06700744,2
RISK-V2-000530,CEN-13,69.51326885,0.76592076,0.24919682,0
RISK-V2-000531,CEN-08,22.16641865,-1.31308176,-0.14102036,1
RISK-V2-000532,CEN-05,96.85949901,1.85773868,-0.07723569,2
RISK-V2-000533,CEN-18,33.89136905,-0.4783865,-0.21849689,2
RISK-V2-000534,CEN-17,55.56051587,0.34049627,0.37153138,1
RISK-V2-000535,CEN-20,76.64930556,0.79293067,-0.02787175,3
RISK-V2-000536,CEN-17,35.87487599,-0.37450808,-0.07463654,1
RISK-V2-000537,CEN-04,18.91307044,-1.09835393,0.00123302,1
RISK-V2-000538,CEN-12,97.09821429,2.04473085,0.10635891,2
RISK-V2-000539,CEN-13,38.33023313,-0.34807956,-0.02083545,2
RISK-V2-000540,CEN-09,77.00396825,1.03192564,0.1261894,0
RISK-V2-000541,CEN-16,89.2578125,1.44999517,0.12282847,3
RISK-V2-000542,CEN-14,31.96304563,-0.71801257,0.073755,1
RISK-V2-000543,CEN-18,35.79799107,-0.610183,0.15039865,2
RISK-V2-000544,CEN-08,18.84389172,-1.08282148,-0.11571586,2
RISK-V2-000545,CEN-17,36.23139881,-0.50776227,-0.10239678,1
RISK-V2-000546,CEN-10,23.87834821,-1.025248,-0.14881944,1
RISK-V2-000547,CEN-24,43.51190476,-0.33950316,0.20810067,3
RISK-V2-000548,CEN-05,60.3422619,0.27348144,0.0104717,2
RISK-V2-000549,CEN-02,70.49231151,0.58588435,0.05972533,1
RISK-V2-000550,CEN-11,39.21556122,-0.48660038,-0.13489355,2
RISK-V2-000551,CEN-17,88.43315972,1.57945347,0.18212856,1
RISK-V2-000552,CEN-05,93.19506448,1.63171357,-0.30306163,0
RISK-V2-000553,CEN-08,45.390625,-0.22049923,-0.10248814,0
RISK-V2-000554,CEN-07,50.28459821,0.12696879,0.19257207,2
RISK-V2-000555,CEN-02,93.76240079,2.31194742,0.0020904,1
RISK-V2-000556,CEN-20,39.98201885,-0.49296473,0.10320368,1
RISK-V2-000557,CEN-04,6.17913832,-1.62141636,0.06819217,1
RISK-V2-000558,CEN-20,32.89124504,-0.58317906,0.27670871,1
RISK-V2-000559,CEN-10,86.91220238,1.20987665,-0.29517787,3
RISK-V2-000560,CEN-22,7.90736607,-1.66720457,0.24068791,1
RISK-V2-000561,CEN-23,64.56287202,0.49556731,-0.04992522,0
RISK-V2-000562,CEN-14,60.61011905,0.63723877,0.22741572,2
RISK-V2-000563,CEN-18,88.43501984,1.3722563,0.06276615,1
RISK-V2-000564,CEN-18,51.25062004,0.08966261,0.11047271,1
RISK-V2-000565,CEN-04,22.76041667,-0.8051329,0.26172199,1
RISK-V2-000566,CEN-15,32.67378827,-0.93852453,-0.2565745,2
RISK-V2-000567,CEN-22,21.52591766,-1.08718019,-0.0794037,0
RISK-V2-000568,CEN-08,47.22904266,-0.1557393,0.14462161,0
RISK-V2-000569,CEN-14,41.62512401,-0.12128703,0.18723504,0
RISK-V2-000570,CEN-06,89.296875,1.38287412,-0.54970687,1
RISK-V2-000571,CEN-23,97.78645833,2.41917957,-0.32628765,0
RISK-V2-000572,CEN-15,0.0,-3.33804731,0.07816099,0
RISK-V2-000573,CEN-17,54.91425737,-0.03173407,-0.23864153,3
RISK-V2-000574,CEN-13,32.87760417,-0.81971601,-0.16100041,1
RISK-V2-000575,CEN-02,100.0,3.04931046,0.0096784,1
RISK-V2-000576,CEN-20,36.8843006,-0.68613244,-0.41477573,1
RISK-V2-000577,CEN-22,52.88876488,0.30423327,0.08629015,1
RISK-V2-000578,CEN-01,58.19072421,0.27046695,0.225475,0
RISK-V2-000579,CEN-10,76.71937004,1.05007087,-0.06161503,0
RISK-V2-000580,CEN-15,9.37854308,-1.72583001,0.27517976,1
RISK-V2-000581,CEN-24,57.07465278,0.47269993,0.29759263,2
RISK-V2-000582,CEN-22,2.1391369,-1.95860142,0.11377106,2
RISK-V2-000583,CEN-12,33.44387755,-0.44307341,0.10764255,3
RISK-V2-000584,CEN-19,6.26426091,-2.00174423,0.12543216,2
RISK-V2-000585,CEN-15,53.73759921,0.02907031,0.16713782,0
RISK-V2-000586,CEN-01,58.26574901,0.43560816,0.0716799,2
RISK-V2-000587,CEN-17,88.45858135,1.17340967,-0.32684056,0
RISK-V2-000588,CEN-07,84.11768353,1.17623219,0.15671074,3
RISK-V2-000589,CEN-11,31.63690476,-0.76390592,-0.21652296,0
RISK-V2-000590,CEN-13,74.78980655,1.05693351,0.18950576,0
RISK-V2-000591,CEN-01,34.74640377,-0.63541867,0.02944393,1
RISK-V2-000592,CEN-11,8.80704365,-1.90822657,0.08401367,1
RISK-V2-000593,CEN-19,40.36520337,-0.59240153,0.09136995,0
RISK-V2-000594,CEN-10,46.17869544,-0.30535355,0.03217773,1
RISK-V2-000595,CEN-22,24.8046875,-1.02816423,-0.1936328,1
RISK-V2-000596,CEN-21,0.27281746,-2.6344607,0.02943978,0
RISK-V2-000597,CEN-13,20.63182044,-1.13093314,-0.0217522,2
RISK-V2-000598,CEN-12,88.05989583,1.46271965,-0.12365576,0
RISK-V2-000599,CEN-08,56.80989583,0.28472505,-0.20363867,1
RISK-V2-000600,CEN-08,11.60342262,-1.52071403,0.21987546,0
RISK-V2-000601,CEN-11,8.17708333,-1.55162436,0.2291119,2
RISK-V2-000602,CEN-08,10.97009637,-2.03836889,-0.02917598,2
RISK-V2-000603,CEN-22,48.89260913,-0.2376592,-0.25591995,1
RISK-V2-000604,CEN-07,89.17100694,1.64502141,-0.0039166,1
RISK-V2-000605,CEN-16,89.94605655,1.53603809,-0.02840748,4
RISK-V2-000606,CEN-22,38.64645337,-0.22706514,0.2382721,1
RISK-V2-000607,CEN-16,52.26376488,0.2259503,0.13100083,2
RISK-V2-000608,CEN-05,89.59325397,1.61813068,0.13193509,2
RISK-V2-000609,CEN-07,100.0,3.52440478,-0.14906336,2
RISK-V2-000610,CEN-15,16.7671131,-1.04067612,0.29433673,0
RISK-V2-000611,CEN-19,40.57291667,-0.54988106,0.00922426,1
RISK-V2-000612,CEN-13,57.02938988,0.15453612,0.07904563,1
RISK-V2-000613,CEN-24,72.5874256,0.86358569,0.10146698,0
RISK-V2-000614,CEN-13,33.04811508,-0.42054016,0.02841351,4
RISK-V2-000615,CEN-16,50.37202381,0.00772792,-0.33283747,0
RISK-V2-000616,CEN-22,28.15715349,-0.68244943,0.21079998,2
RISK-V2-000617,CEN-02,83.64955357,1.26342233,0.20900344,3
RISK-V2-000618,CEN-08,48.08717758,-0.1691621,-0.18977705,0
RISK-V2-000619,CEN-09,77.00361395,0.76981705,-0.01825757,2
RISK-V2-000620,CEN-23,97.78645833,1.97451894,-0.3659537,2
RISK-V2-000621,CEN-03,50.15873016,0.16422491,0.05316187,0
RISK-V2-000622,CEN-09,27.38095238,-0.78960988,0.10950116,2
RISK-V2-000623,CEN-14,41.96986607,-0.550376,-0.44238489,1
RISK-V2-000624,CEN-04,41.28782242,-0.45480332,-0.26341175,1
RISK-V2-000625,CEN-04,50.22135417,0.14562853,0.09716499,0
RISK-V2-000626,CEN-09,60.64980159,0.24466684,-0.06130049,0
RISK-V2-000627,CEN-08,45.29823909,-0.07307301,-0.06056051,0
RISK-V2-000628,CEN-22,27.98921131,-0.75182667,0.04403437,1
RISK-V2-000629,CEN-15,33.75496032,-0.82867725,-0.2153622,1
RISK-V2-000630,CEN-19,4.72780258,-1.91283085,0.37979375,1
RISK-V2-000631,CEN-07,90.34474206,1.58823899,-0.20921399,0
RISK-V2-000632,CEN-24,84.06436012,1.55989854,0.18283876,0
RISK-V2-000633,CEN-14,73.57700893,0.32661536,-0.05492621,1
RISK-V2-000634,CEN-12,26.2406994,-0.48009001,0.06990382,2
RISK-V2-000635,CEN-07,68.78534226,0.3279349,-0.03681967,1
RISK-V2-000636,CEN-03,46.66852679,-0.12854917,-0.15520136,2
RISK-V2-000637,CEN-17,47.46882086,-0.02766312,0.12666209,1
RISK-V2-000638,CEN-10,89.41326531,1.57045899,-0.11453217,2
RISK-V2-000639,CEN-08,10.10106647,-1.65581142,-0.1148461,1
RISK-V2-000640,CEN-04,8.9124504,-1.56553793,0.02089639,0
RISK-V2-000641,CEN-09,61.98979592,0.34114349,-0.01174542,2
RISK-V2-000642,CEN-09,63.72209821,0.39271518,-0.26542663,2
RISK-V2-000643,CEN-12,66.81051587,0.48621962,-0.00991975,1
RISK-V2-000644,CEN-22,19.10980017,-0.99691069,0.19468669,2
RISK-V2-000645,CEN-03,44.56951531,-0.36986398,0.22227791,2
RISK-V2-000646,CEN-24,70.55803571,0.65612214,-0.00236684,1
RISK-V2-000647,CEN-06,87.97247024,1.48650042,0.07805072,1
RISK-V2-000648,CEN-22,12.20300099,-1.14617608,0.0314473,1
RISK-V2-000649,CEN-07,66.10987103,0.58703733,-0.11454724,0
RISK-V2-000650,CEN-15,15.25793651,-1.59146602,-0.22569654,1
RISK-V2-000651,CEN-20,23.64025298,-1.03280673,-0.04942907,0
RISK-V2-000652,CEN-01,24.95659722,-1.15139354,-0.10185136,2
RISK-V2-000653,CEN-14,68.9031498,0.64539683,0.02420451,0
RISK-V2-000654,CEN-08,41.58606151,-0.21057954,-0.2176677,1
RISK-V2-000655,CEN-14,18.78879677,-1.34769406,0.04656349,3
RISK-V2-000656,CEN-12,47.90860615,0.06771417,0.13713788,1
RISK-V2-000657,CEN-22,4.38527494,-2.15859555,-0.08776882,1
RISK-V2-000658,CEN-23,64.10280258,0.46523629,0.05518556,1
RISK-V2-000659,CEN-22,12.30973639,-1.62008269,-0.37446213,3
RISK-V2-000660,CEN-20,43.93725198,-0.19305576,-0.11759489,2
RISK-V2-000661,CEN-06,81.18551587,1.22821403,0.01640549,1
RISK-V2-000662,CEN-06,79.56738946,1.38960081,0.40257671,3
RISK-V2-000663,CEN-17,35.37627551,-0.56639123,-0.0474256,1
RISK-V2-000664,CEN-23,77.08333333,0.95825945,-0.20664414,2
RISK-V2-000665,CEN-05,87.46244331,1.60012135,0.21648519,1
RISK-V2-000666,CEN-18,82.43551587,0.99361456,-0.49365948,0
RISK-V2-000667,CEN-23,89.81956845,1.39730294,-0.21928059,0
RISK-V2-000668,CEN-19,34.93675595,-0.56427681,-0.00321723,0
RISK-V2-000669,CEN-20,14.453125,-1.43112163,-0.00323665,2
RISK-V2-000670,CEN-05,94.12202381,1.95034749,-0.2131648,5
RISK-V2-000671,CEN-16,99.33035714,2.18327787,-0.03298772,3
RISK-V2-000672,CEN-15,20.15811012,-1.11358832,0.02239538,2
RISK-V2-000673,CEN-10,73.31597222,0.7880057,0.02137082,1
RISK-V2-000674,CEN-14,52.23524306,-0.04859877,0.05807519,1
RISK-V2-000675,CEN-20,43.41641865,-0.50589098,-0.15048187,2
RISK-V2-000676,CEN-01,37.75297619,-0.37597836,0.24673524,0
RISK-V2-000677,CEN-10,65.66078515,0.36495699,-0.07696736,1
RISK-V2-000678,CEN-02,75.48363095,0.7011214,-0.09888069,1
RISK-V2-000679,CEN-20,61.87251984,0.50264633,0.01071541,0
RISK-V2-000680,CEN-22,0.0,-3.09114378,0.10049397,1
RISK-V2-000681,CEN-18,66.07886905,0.54430323,-0.08857927,1
RISK-V2-000682,CEN-16,80.96106151,1.18707505,0.208729,0
RISK-V2-000683,CEN-19,56.28100198,0.3115053,0.03387814,0
RISK-V2-000684,CEN-23,74.64781746,1.08408192,0.56610056,1
RISK-V2-000685,CEN-22,22.11309524,-1.08772049,-0.15034123,1
RISK-V2-000686,CEN-22,28.27416383,-0.73284814,0.0280279,1
RISK-V2-000687,CEN-04,4.45064484,-1.6639801,0.04210154,2
RISK-V2-000688,CEN-20,43.08717758,-0.30610317,-0.06536779,0
RISK-V2-000689,CEN-18,37.80116213,-0.37386296,0.22176892,2
RISK-V2-000690,CEN-18,63.96019345,0.46004237,0.04251945,1
RISK-V2-000691,CEN-04,25.72110615,-0.94138074,0.15174342,0
RISK-V2-000692,CEN-05,62.84102183,0.79747807,0.49205448,1
RISK-V2-000693,CEN-17,73.77170139,0.91822607,0.21979459,0
RISK-V2-000694,CEN-24,78.70287698,0.92262006,-0.08073062,0
RISK-V2-000695,CEN-21,22.63454861,-1.10084021,0.13461983,2
RISK-V2-000696,CEN-15,29.05638818,-0.8918973,-0.19373152,4
RISK-V2-000697,CEN-23,75.31932044,0.95183036,0.09647429,0
RISK-V2-000698,CEN-13,92.14471726,1.69946064,0.18165121,1
RISK-V2-000699,CEN-20,61.98040675,0.68675185,0.21483093,2
RISK-V2-000700,CEN-02,95.74404762,2.19096672,0.24407631,0
RISK-V2-000701,CEN-13,94.09474206,1.44941494,-0.29481111,0
RISK-V2-000702,CEN-05,95.77752976,1.85761205,0.07258781,0
RISK-V2-000703,CEN-06,59.35143849,0.29962755,-0.17529429,0
RISK-V2-000704,CEN-06,67.88938492,0.59407944,0.1064707,3
RISK-V2-000705,CEN-04,11.25062004,-1.46566599,-0.19533017,1
RISK-V2-000706,CEN-02,82.29228671,1.28376132,0.09216111,1
RISK-V2-000707,CEN-03,3.86904762,-1.87803336,0.20784462,2
RISK-V2-000708,CEN-10,48.0406746,0.03869816,0.20320164,1
RISK-V2-000709,CEN-14,32.61931335,-0.81012723,-0.33255988,3
RISK-V2-000710,CEN-02,90.39930556,1.60738023,0.24942078,0
RISK-V2-000711,CEN-02,95.17299107,1.87967319,-0.05905354,3
RISK-V2-000712,CEN-16,69.10342262,0.64799213,-0.25612321,3
RISK-V2-000713,CEN-05,81.52281746,1.2980386,-0.04678426,1
RISK-V2-000714,CEN-04,29.71168155,-0.77374683,-0.021096,1
RISK-V2-000715,CEN-05,98.03199405,2.25972913,0.03347173,1
RISK-V2-000716,CEN-18,90.93936012,1.60395743,-0.04019049,1
RISK-V2-000717,CEN-13,51.2542517,0.10501136,0.05149016,3
RISK-V2-000718,CEN-12,51.32068452,-0.40514388,-0.22958365,2
RISK-V2-000719,CEN-08,39.25037202,-0.35321845,-5.704e-05,0
RISK-V2-000720,CEN-07,87.4872449,1.51879166,0.00838169,2
RISK-V2-000721,CEN-05,87.58370536,1.46352498,-0.09587922,3
RISK-V2-000722,CEN-13,73.93043155,0.71741758,-0.39599321,2
RISK-V2-000723,CEN-13,67.73995536,0.61449731,0.213655,1
RISK-V2-000724,CEN-14,47.12487599,-0.0647995,0.06926777,0
RISK-V2-000725,CEN-09,77.66741071,0.76860803,-0.06178279,2
RISK-V2-000726,CEN-06,83.65389385,1.03938615,-0.38873809,0
RISK-V2-000727,CEN-13,27.7374752,-0.94284572,-0.16770205,3
RISK-V2-000728,CEN-19,12.86582341,-1.18149178,0.03327613,1
RISK-V2-000729,CEN-13,79.16604663,0.88210429,-0.06114769,0
RISK-V2-000730,CEN-07,67.53038194,0.68621762,-0.1274789,0
RISK-V2-000731,CEN-17,72.0250496,0.58092134,0.10309845,1
RISK-V2-000732,CEN-10,72.37058886,0.6305888,-0.24120719,4
RISK-V2-000733,CEN-21,0.0,-2.43061075,0.02032833,4
RISK-V2-000734,CEN-24,46.02554563,0.14450868,0.13716177,0
RISK-V2-000735,CEN-19,29.74082341,-0.87509398,-0.3024515,0
RISK-V2-000736,CEN-01,28.20870536,-0.77637852,-0.0188683,2
RISK-V2-000737,CEN-20,23.11729379,-0.88191486,-0.07328814,2
RISK-V2-000738,CEN-19,26.53946995,-0.715911,0.15312132,2
RISK-V2-000739,CEN-09,83.03199405,1.11664161,-0.08566385,1
RISK-V2-000740,CEN-13,54.05195933,-0.09276921,-0.19869172,1
RISK-V2-000741,CEN-18,75.52543934,0.80606081,-0.08256314,1
RISK-V2-000742,CEN-02,54.21937004,0.41993292,0.28675503,0
RISK-V2-000743,CEN-07,97.08581349,2.31741767,0.03426376,1
RISK-V2-000744,CEN-14,17.3921131,-1.22453238,0.29141676,1
RISK-V2-000745,CEN-24,68.52554563,0.67668198,0.18791988,0
RISK-V2-000746,CEN-08,37.34312996,-0.56957571,-0.13738361,0
RISK-V2-000747,CEN-06,72.90736607,0.70867324,-0.19024215,2
RISK-V2-000748,CEN-02,74.93861607,1.0524436,0.1490672,1
RISK-V2-000749,CEN-10,82.17651644,1.34315155,0.02121281,4
RISK-V2-000750,CEN-07,88.87462798,1.57383287,0.20545611,2
RISK-V2-000751,CEN-02,34.41654266,-0.44641275,0.18961617,0
RISK-V2-000752,CEN-12,62.94022817,0.0434633,-0.16021734,0
RISK-V2-000753,CEN-19,37.06225198,-0.26324018,0.10400044,2
RISK-V2-000754,CEN-02,97.19928075,2.14035359,-0.04197441,0
